operation=stop
2579,27924
43383,20654
18828,21483
2288,11428
22362,29624
28393,36391
24739,8288
3248,5332
10528,56305
10517,25959
33869,41210
31595,4354
54430,57376
45536,10708
40692,21351
17201,58683
54807,17056
38462,40396
13716,46849
15239,5326
40179,2700
37716,5844
34621,32087
20429,53600
4899,47765
31479,30302
34571,31343
58268,56853
28048,35990
25946,39563
55489,27371
54917,12484
17424,49014
50977,31397
19719,9711
40925,11565
32831,51430
43593,18325
35185,23377
24182,34835
623,14592
26052,59746
10040,20654
1624,36524
4491,10180
54028,47504
45536,49240
50003,45796
24182,18925
1714,53058
35237,41177
36524,45005
42968,42860
57343,30548
15239,52421
59346,52944
6686,41210
183,27519
5374,13389
33049,40202
25946,46865
44308,58344
29769,7294
58782,6776
5716,38989
27676,55287
7660,46849
22420,1038
54917,33207
31941,27762
26731,45691
4705,704
3440,12039
7179,18305
959,2769
2205,959
19057,49015
35134,24021
10038,59332
10494,52944
30841,31974
16227,15596
23088,2579
20939,45725
12548,32903
19345,41872
49428,35909
2957,1199
13317,22604
27519,10252
20540,18770
50215,42729
7884,15204
44308,57806
21015,40310
58122,44527
59746,10428
29012,10523
49996,23466
46807,44527
46257,36234
14248,59746
5983,57249
28579,46922
49567,55170
22420,54011
54423,9982
42882,36192
3580,6091
532,42510
51,2288
55543,55287
14655,1558
959,10252
17254,27086
19962,39714
34542,37974
40778,19224
44353,12863
42516,14592
46059,5390
28273,35989
11467,8729
35490,4884
14181,33063
12039,42204
38983,35490
20821,34077
54430,4354
19821,18064
27371,55864
17111,51430
41261,19009
50003,13219
38567,46673
40925,31380
38618,41281
5923,43946
58732,46543
32831,42516
28536,25849
37768,27385
28579,7123
34038,46050
44632,10922
28393,32277
29769,36720
49073,10494
35643,1319
29339,13246
57249,34835
5332,59317
35080,40024
30973,13816
19748,2722
29012,4158
20359,59584
9711,20654
19821,58141
22366,2224
10528,36720
33351,37751
29339,27790
45796,18709
58414,39986
55170,48400
14277,9573
28378,18208
37611,6598
5716,16961
58140,11303
34643,29655
3847,24948
20429,17500
14453,1319
17201,22168
21015,11847
20540,39921
7294,44797
52870,39714
30290,39759
57238,22576
55489,15186
0,22366
6924,27676
5732,53058
4899,30337
54873,42353
31048,37479
26335,11565
4414,42958
51568,43538
45198,21400
59290,59636
52870,14468
53,2805
39275,31113
17372,31343
51827,25496
31148,8404
40577,50671
39296,9764
30337,7586
22168,27812
14876,12868
50003,6326
29339,54011
20192,45691
3440,52524
46830,5988
6362,27690
10942,43095
28579,35512
40477,56721
15706,54343
25015,22506
29685,55179
18305,47384
25015,15172
50379,43133
56416,16206
26935,55197
43946,16212
18248,35452
54430,35466
58545,29254
55170,31380
18709,36234
40310,58811
54807,26430
41281,48484
45796,15148
46995,53265
45820,26052
59208,36160
42007,56721
21860,13389
41208,15803
58545,20697
41357,27134
24968,21891
20821,33828
10129,31757
12548,39090
39629,31397
55543,27901
52842,45198
15886,44527
14133,666
0,30136
5943,35490
4147,50605
24872,43860
56935,41150
27644,31479
45123,35185
4688,16888
18248,30973
18447,31843
34494,47910
26277,39563
31941,40925
51945,56282
26335,12863
40763,36084
27371,14453
25496,51667
27494,38618
24968,52009
55389,532
21139,5390
8402,1624
42132,3907
35545,39759
35545,20772
5415,48400
1038,41624
35083,27936
30303,11565
16951,46807
51945,55237
38160,6326
237,183
46703,33892
11589,28417
25372,2641
54423,50605
45828,24760
28114,11641
18577,15252
16399,51139
7294,44905
20939,1216
56523,25122
5326,55898
15640,29112
53349,7964
32087,30249
operation=start
2579,27924
43383,20654
18828,21483
2288,11428
22362,29624
28393,36391
24739,8288
3248,5332
10528,56305
10517,25959
33869,41210
31595,4354
54430,57376
45536,10708
40692,21351
17201,58683
54807,17056
38462,40396
13716,46849
15239,5326
40179,2700
37716,5844
34621,32087
20429,53600
4899,47765
31479,30302
34571,31343
58268,56853
28048,35990
25946,39563
55489,27371
54917,12484
17424,49014
50977,31397
19719,9711
40925,11565
32831,51430
43593,18325
35185,23377
24182,34835
623,14592
26052,59746
10040,20654
1624,36524
4491,10180
54028,47504
45536,49240
50003,45796
24182,18925
1714,53058
35237,41177
36524,45005
42968,42860
57343,30548
15239,52421
59346,52944
6686,41210
183,27519
5374,13389
33049,40202
25946,46865
44308,58344
29769,7294
58782,6776
5716,38989
27676,55287
7660,46849
22420,1038
54917,33207
31941,27762
26731,45691
4705,704
3440,12039
7179,18305
959,2769
2205,959
19057,49015
35134,24021
10038,59332
10494,52944
30841,31974
16227,15596
23088,2579
20939,45725
12548,32903
19345,41872
49428,35909
2957,1199
13317,22604
27519,10252
20540,18770
50215,42729
7884,15204
44308,57806
21015,40310
58122,44527
59746,10428
29012,10523
49996,23466
46807,44527
46257,36234
14248,59746
5983,57249
28579,46922
49567,55170
22420,54011
54423,9982
42882,36192
3580,6091
532,42510
51,2288
55543,55287
14655,1558
959,10252
17254,27086
19962,39714
34542,37974
40778,19224
44353,12863
42516,14592
46059,5390
28273,35989
11467,8729
35490,4884
14181,33063
12039,42204
38983,35490
20821,34077
54430,4354
19821,18064
27371,55864
17111,51430
41261,19009
50003,13219
38567,46673
40925,31380
38618,41281
5923,43946
58732,46543
32831,42516
28536,25849
37768,27385
28579,7123
34038,46050
44632,10922
28393,32277
29769,36720
49073,10494
35643,1319
29339,13246
57249,34835
5332,59317
35080,40024
30973,13816
19748,2722
29012,4158
20359,59584
9711,20654
19821,58141
22366,2224
10528,36720
33351,37751
29339,27790
