operation=stop
4870,51092
56664,21651
54500,57436
48107,16917
35229,9027
56542,14910
27444,33742
39335,1615
32406,32179
7524,57571
14557,46858
54742,37505
27825,3083
6374,48557
7407,4650
55156,54618
56313,12345
27534,52393
5638,57348
21826,21243
48842,32370
9130,41074
49364,54452
2035,29435
16847,51675
36567,17506
9832,25772
33846,11368
55149,14466
49392,33360
912,1520
51405,39078
43764,55156
10558,43465
43465,40460
9027,54161
51411,48778
9130,33846
29243,46858
40824,58748
42338,37505
33404,57136
27116,910
8293,10627
45832,23242
25097,49044
52478,51085
3104,987
15262,44394
22403,4329
9130,30129
50619,54084
13666,45585
5648,53900
55612,38018
45816,22781
28256,28778
22390,2509
10244,25187
16094,27853
50171,39078
1651,10702
14641,55898
19906,29960
54508,11462
19935,4946
503,57378
8044,11812
35419,38318
7495,4039
31312,4285
57931,51579
17058,87
12845,10756
2160,59828
46759,36002
57928,26565
57928,41152
10659,33327
54410,54084
45839,38157
52676,54324
51692,6320
24642,22740
43764,16848
155,47994
30106,40257
18970,29435
44428,42361
57931,36823
14793,14675
28970,48997
45232,43603
14641,37994
7271,51116
44257,39078
6374,57436
33645,11839
51411,6222
operation=start
4870,51092
56664,21651
54500,57436
48107,16917
35229,9027
56542,14910
27444,33742
39335,1615
32406,32179
7524,57571
14557,46858
54742,37505
27825,3083
6374,48557
7407,4650
55156,54618
56313,12345
27534,52393
5638,57348
21826,21243
48842,32370
9130,41074
49364,54452
2035,29435
16847,51675
36567,17506
9832,25772
33846,11368
55149,14466
49392,33360
912,1520
51405,39078
43764,55156
10558,43465
43465,40460
9027,54161
51411,48778
9130,33846
29243,46858
40824,58748
42338,37505
33404,57136
27116,910
8293,10627
45832,23242
25097,49044
52478,51085
3104,987
15262,44394
22403,4329
9130,30129
50619,54084
13666,45585
5648,53900
55612,38018
45816,22781
28256,28778
22390,2509
10244,25187
16094,27853
50171,39078
1651,10702
14641,55898
19906,29960
54508,11462
19935,4946
503,57378
8044,11812
35419,38318
7495,4039
31312,4285
57931,51579
17058,87
12845,10756
2160,59828
46759,36002
57928,26565
57928,41152
10659,33327
54410,54084
45839,38157
52676,54324
51692,6320
24642,22740
43764,16848
155,47994
30106,40257
18970,29435
44428,42361
57931,36823
14793,14675
28970,48997
45232,43603
14641,37994
7271,51116
44257,39078
6374,57436
33645,11839
51411,6222
