21482,30367
21482,36557
22067,17428
22067,49439
22067,32714
22067,17500
52359,55032
52359,32714
52359,27751
52359,52166
36697,30367
36697,39954
36697,27751
36697,36557
17428,56680
17428,32342
34361,39954
34361,36557
34361,52888
31731,11128
31731,17500
31731,39155
31731,42374
31015,50177
31015,52166
31015,39155
31015,33006
43522,39954
43522,6480
43522,33006
43522,52888
11128,32342
11128,33811
44422,50177
44422,6480
44422,33006
44422,18147
14164,6480
14164,52888
14164,51576
0,8091
0,42374
0,22590
0,36259
20973,50177
20973,6485
20973,22590
20973,18147
20712,6480
20712,54974
20712,18147
20712,51576
8091,33811
8091,49945
51799,6485
51799,54974
51799,18147
53185,54974
53185,51576
30367,13030
56680,49439
58638,49439
58638,55032
58638,32714
13030,55032
13030,27751
39954,4276
32342,17500
3564,32714
3564,17500
3564,52166
3564,39155
4276,27751
4276,52166
4276,33006
50177,14111
33811,42374
14111,39155
14111,42374
14111,22590
6485,30456
49945,36259
30456,22590
30456,36259
