operation=stop
17422,44575
59337,28777
27158,29849
4744,29123
2967,31326
23196,59389
59886,54961
23446,19567
51325,59439
1978,28902
12985,19485
56821,35829
54859,17546
36563,41924
55777,853
8637,41539
50376,58194
18100,6670
27404,5326
55182,41390
52280,21702
36686,26026
25494,22652
53984,48575
52547,3126
46289,34868
43644,44209
20619,9615
22325,42321
43542,3840
46767,25679
19881,35252
57918,23248
25952,17740
16247,47008
35431,30604
53906,9896
52616,32863
48418,43112
48277,55551
22021,23074
58586,5479
35965,48361
51252,28108
23729,50444
45780,9797
27317,21435
8637,50376
41539,58194
51773,27966
30253,36317
56291,23549
16258,7355
58378,42856
52395,48762
11766,13845
15180,46982
3518,8169
56799,58337
1186,12158
3324,17486
476,10645
50295,1470
46849,43752
operation=start
17422,44575
59337,28777
27158,29849
4744,29123
2967,31326
23196,59389
59886,54961
23446,19567
51325,59439
1978,28902
12985,19485
56821,35829
54859,17546
36563,41924
55777,853
8637,41539
50376,58194
18100,6670
27404,5326
55182,41390
52280,21702
36686,26026
25494,22652
53984,48575
52547,3126
46289,34868
43644,44209
20619,9615
22325,42321
43542,3840
46767,25679
19881,35252
57918,23248
25952,17740
16247,47008
35431,30604
53906,9896
52616,32863
48418,43112
48277,55551
22021,23074
58586,5479
35965,48361
51252,28108
23729,50444
45780,9797
27317,21435
8637,50376
41539,58194
51773,27966
30253,36317
56291,23549
16258,7355
58378,42856
52395,48762
11766,13845
15180,46982
3518,8169
56799,58337
1186,12158
3324,17486
476,10645
50295,1470
46849,43752
