55608,54243,42238,46118,51595,33782,21316,5281,3516,9401,25806,15588,14847,51627,20247,6299,4969,1417,38085,27294,26990,58913,9633,8619,53556,46214,51620,40091,10031,41657,53941,4668,12682,45319,58508,45997,14138,56578,4046,16153,35483,4324,5763,34492,21239,36667,36962,26911,59144,23478,1228,49974,33885,4478,26615,40300,55910,19850,22535,22606,9667,17316,55627,22830,18877,36356,732,29737,11573,8506,37428,32830,20666,20317,24558,24586,30132,21790,10489,56401,17722,4748,25011,47304,0,8368,4499,44149,22097,41644,14894,74,5769,52407,59997,50513,37111,43549,28641,38103,13272,23165,2407,25703,55579,58524,4529,2008,1218,35623,25675,49114,1386,12672,52580,19909,32701,45005,46618,5847,51396,21805,38487,59733,46525,37426,34039,4650,25120,12282,45631,11498,4344,15004,4567,23346,14995,37390,57821,30670,7649,37159,55539,45345,13846,38576,28207,34879,1680,11326,35251,13615,54072,59320,29503,32329,17383,52356,26065,44268,20698,12883,48107,36967,14455,51521,18056,9698,44592,27929,46031,10976,17456,57678,17288,25965,18446,1148,42712,2782,13833,27097,8436,49648,2417,1216,26593,35999,25090,41536,11469,44363,3385,51263,21427,40150,13035,12442,13742,4469,29466
51334,25090,14875,48103,14037,1710,56570,5596,18828,37166,34640,25869,36515,19912,7759,16995,21790,41699,9810,58045,9389,29354,59997,48072,46157,17456,20382,26286,33283,32430,21991,38434,58222,41217,21805,55981,45319,29432,40561,30685,4668,1776,51396,6195,2972,13615,15258,51940,25895,28896,57659,42691,39706,51348,22783,29537,32449,35326,6937,57652,26990,21427,767,0,52356,48618,19606,35623,25522,38487,38523,50690,7780,55884,93,56038,13255,44584,2008,15379,3900,12682,23141,15799,4026,31607,4969,41112,5988,30132,28207,51595,40201,46557,12524,23569,8193,51668,59144,36862,37171,17920,11896,58508,39897,10380,22352,25758,2407,24359,29657,22857,2658,4344,40326,16280,23243,19618,35352,5792,43588,22015,42981,27097,11498,58174,37426,42039,50728,36356,18056,4752,9644,38519,39222,59859,5051,38096,45341,33740,25011,41587,31303,26105,19909,44082,35919,13233,11875,51263,10327,38085,24203,57188,1488,29837,5448,35092,55614,41453,12032,43673,3850,48955,9957,30121,34925,54243,23933,27929,12883,58681,17532,46965,40856,30670,24989,1148,1863,55127,34879,37803,42240,13671,17722,57647,15588,55608,28434,33749,26523,54664,39761,48020,4469,53370,49778,33203,49114,46301,47
36667,38519,51595,46557,20721,42121,36331,17249,44716,50313,20382,24270,29837,38066,26065,45005,7295,51348,48612,15799,9401,53315,27097,11498,34461,43673,13233,39222,24359,17532,28654,2600,56884,20288,44445,29219,11331,34042,46339,39080,20247,20347,26593,49648,28512,51396,6202,59090,46525,27294,1456,29503,32840,15877,1875,13671,4573,27829,59320,18056,43099,22216,17275,38576,2407,42712,42660,20666,39304,36967,50690,8181,38622,54997,6195,22887,20519,4615,51627,4567,45256,19912,26355,25895,5448,22435,54541,31128,50102,3876,21182,32830,4404,53626,7759,3511,14124,32329,46214,55459,11857,59488,26062,57007,21913,23933,48367,25965,4219,48851,6961,7780,19486,23243,2798,30201,48072,34474,39461,3850,48103,9191,58913,31822,49344,10929,16961,35813,25011,58709,26523,4717,1417,11250,21849,37835,5580,58646,25703,35352,25401,3259,31899,21621,21543,25675,22067,58508,49160,26014,18097,51188,55242,3495,16280,33615,21864,15059,8926,50479,33885,18828,15588,41690,53370,51263,12672,58524,37390,24490,40108,43118,18479,19801,47407,31640,10265,12904,5769,4668,20542,38103,25502,24203,51668,48514,53125,21790,2366,58976,45319,55699,59199,57546,3464,9606,42048,48497,39957,55579,47233
11682,14894,28207,33615,12622,58843,4717,74,3495,15612,44278,13230,16405,59488,22038,50032,172,30625,6262,25965,11326,42535,28917,16995,9905,35547,50102,49565,54934,10736,8193,10976,27595,51620,1680,6315,5109,25869,57007,16917,7958,8252,5769,21182,4752,47,11898,48103,41690,43382,55608,40310,53221,8360,5763,50690,4615,13541,14847,5281,58957,36941,22589,50433,4704,40201,53941,55981,12672,42660,3850,16465,33215,43033,55473,48506,16280,24558,58222,1386,50513,32508,17532,29076,24203,51068,24336,40091,32830,93,57188,39461,29354,53626,45319,39897,5767,13911,31333,11682,58646,45997,57678,41536,767,46618,50313,30685,24846,11917,20382,5448,4469,38523,32290,50372,41608,7295,14995,1148,13272,31128,15127,43761,32953,7624,35533,21329,30201,56550,6202,13931,31279,20542,26911,32856,33352,43586,33805,1228,42981,54429,25703,10031,54523,15379,49344,31566,27060,11580,11598,8470,11498,56582,33799,42039,18097,34039,47407,55127,54664,22514,17275,47932,26014,38434,46214,2407,47005,40268,9667,18479,46555,44268,9618,16244,43673,59859,55757,2357,45359,34461,43588,26286,49519,22067,35919,6047,57482,7305,3876,880,38825,34474,1682,35352,7759,52580,26615,10492,47949
1682,38803,14184,6961,28434,20660,44115,46118,9905,38066,43382,18231,23158,40091,4404,40310,48851,59068,10976,59010,19283,49648,48497,4567,36131,3385,11580,56582,43118,3503,54541,12682,45345,11857,56401,53626,20317,55757,4704,48020,15893,50433,22435,55910,45074,12282,23141,40300,32774,35483,23165,16244,43673,56570,38430,37426,30625,51348,15004,49160,34474,11898,40201,59997,43924,10365,3259,42796,47,27929,32840,34925,31128,48955,1486,15231,45005,56884,35251,36862,55884,10452,48612,22514,93,39761,58607,5281,21182,13742,42712,27655,28641,48072,44445,56352,10380,27062,33354,48618,40150,24336,38327,34039,21805,50102,57821,48258,52497,11252,5537,3495,32550,2357,46031,38825,19618,9191,51940,16747,1270,44082,46557,2366,47949,51708,7854,23243,3511,57647,15059,39897,32830,8082,23890,3850,25090,4650,11875,50690,24846,43761,33126,42327,55828,7780,19801,52781,26062,33799,14455,22535,35092,29354,3876,3900,26990,45631,10736,30976,17956,13059,8926,36941,7140,52607,10489,34461,38440,13615,45410,55225,51401,15277,41102,22606,37594,54677,28654,31839,9880,43101,13255,6299,41217,29076,11822,28917,41699,19606,27792,7958,28512,11327,24989,8252,33615,20288,12433,10265,30685
7069,48020,28917,52407,11896,41217,2798,57188,39897,10265,58045,48477,22857,4615,35326,24846,8426,51521,10365,15877,25730,22887,516,2357,41198,57678,34492,44082,53221,24989,10492,3259,4752,41453,12622,50433,41536,10489,31128,25703,38798,51940,1456,52356,172,48109,21864,2894,48514,37835,23933,19315,38487,13230,3900,43588,2041,19618,26593,8193,55884,27294,38440,39957,9618,59010,42712,11917,33749,26990,5519,37111,17383,12433,15799,5737,3850,47585,8506,47670,38085,25758,59488,37390,59386,25675,33846,28512,15773,49648,5537,44115,7305,45345,26105,16917,25011,19443,17316,16153,17275,58186,58709,2817,54612,26062,48612,14037,31822,7780,7140,27929,56578,49516,11857,33670,18446,44716,42535,51396,39355,20486,27946,11580,40561,48851,35352,29893,29737,1216,30625,36779,8619,53478,21427,32430,35623,58117,4748,35385,44149,13931,31581,32508,31474,2410,54934,50032,1682,29537,22535,45970,22435,7624,55608,54677,13846,32329,37094,26522,15631,30121,38066,13272,16244,55981,16465,19728,8926,4650,20288,18097,27595,28840,17199,44647,51401,8393,23569,5318,4478,20543,33611,14162,46214,22606,3503,24490,14497,58681,22015,2345,53525,26004,294,44363,43101,22830,1776,57652,25090
54677,57188,42327,14894,50479,25703,32840,21329,18231,34042,15231,14184,33805,12883,11875,5767,1682,29354,47407,1216,14847,33782,11857,16917,41218,10365,5847,43099,33846,26523,48107,54541,40300,3385,16860,43118,22814,51396,56352,59144,3511,58943,1710,31474,1386,51068,20347,3259,21805,45693,50372,3495,10736,40326,21913,48367,4668,23346,55614,15277,28207,45970,22535,46031,59997,44268,58045,8506,54664,48477,26917,13272,172,25401,30201,29537,19486,7854,39222,19728,13833,27695,6315,36623,14497,24270,53221,38523,33615,32405,39080,3850,24203,20660,50313,48955,20542,52607,15799,14337,36779,52407,8368,30625,4748,26004,35483,1590,56570,4499,27929,9644,5109,59488,32275,13742,3876,53948,28840,54243,32449,49759,16961,22038,4892,27829,26522,56884,38327,52199,7649,9905,26911,12032,19656,11331,13230,49344,12672,24558,10815,1456,56582,42121,39897,37111,58607,29503,52356,516,17561,2410,58222,54082,32508,35919,51521,12988,44592,56578,12524,31128,59090,31899,2798,41217,6637,26990,48506,40201,44149,24336,47670,8082,33611,15379,21864,49519,18097,14736,58792,55127,23141,3751,303,26105,44445,13059,51264,51334,34879,28641,58117,31640,27062,47287,11498,22589,47005,9698,20247
29219,54429,8436,19606,7295,48179,14875,19801,32830,43780,28636,29893,2041,58843,36562,9606,37070,25895,55127,15004,20543,303,20698,10529,29657,41453,55614,17316,26529,46965,13931,13057,23346,26105,9389,11682,38622,5627,55225,26917,38103,9989,48602,29354,36515,4324,15258,57678,53525,38576,1228,34886,16961,31822,23141,28207,46555,33126,59997,50513,15616,48861,33885,53315,4219,14162,56663,58646,22514,11469,58681,4004,34925,37695,14894,10492,16244,21913,58222,28316,25090,35623,51708,1456,5109,5769,59488,16465,1417,8926,4478,58709,52580,6637,9191,10098,10327,52407,24490,22015,22038,47932,30545,12524,45120,21182,12557,93,47304,24359,6480,2658,42751,2782,38434,4344,35092,4529,27060,37111,44268,9618,35108,51874,47287,24586,24336,8360,49160,23165,40201,16405,36047,49182,8181,19850,48367,46339,54541,25869,20542,43549,59068,17561,43588,1639,26062,50313,13833,4650,46214,13233,8506,13255,11331,74,5318,28805,3850,42796,25730,58131,33611,53556,17249,45319,53626,12682,34492,28654,51668,11252,18446,2600,22783,45693,14138,35326,5775,3503,1680,15015,45345,19728,1875,26523,32856,32449,51521,37803,17456,35533,4668,56884,50479,51348,38239,4573,23890,23933,54523
34461,3751,5847,27946,7295,50690,8124,26988,31303,28512,39706,36282,25502,12442,20486,55699,31474,28316,11917,41608,15277,28636,38066,45005,47949,1270,9698,59320,25090,8252,1863,11580,13035,18446,26911,32840,30670,54612,8436,37695,51620,42327,42831,4529,44268,9191,35813,27294,3876,55197,13931,18877,30976,41112,58843,25758,9547,58957,47287,42660,41218,0,30132,3900,24911,26105,15127,41217,11498,39897,294,22589,8470,35108,11252,34039,1875,5318,37835,23165,56352,4969,172,3516,19443,37159,42691,5775,4892,45341,28434,21621,7069,41644,53478,56886,58524,21760,22219,40091,54872,38096,18041,8193,22830,3259,55627,24336,13615,38798,30201,38440,51068,93,45997,880,16153,43837,48107,40326,58186,23243,1228,1639,16244,38487,17722,15003,48367,46525,39222,17456,33670,4219,1590,11875,25806,11327,5109,24217,38434,14037,3503,41198,25522,17956,27447,49495,6961,51874,10736,9633,12524,3850,17532,48955,38803,32329,24586,37426,39304,48602,22887,12672,2417,33283,40561,46214,5737,35251,55127,1682,6315,27792,4404,1216,48258,24490,56291,1456,36862,21316,47,10452,55757,14138,50372,25011,40856,20698,23933,54072,53941,36779,4573,38085,24270,15631,1488,17077,28654
51188,30625,46157,16747,58943,56038,43033,21760,19606,43586,50269,50372,29503,15277,19656,31837,59010,54646,39706,24490,45410,9880,53597,45005,59068,21239,49648,38825,58607,8619,28641,56401,42981,22857,51334,16917,11252,55828,36967,3900,11331,15015,8360,24846,29752,22015,26615,36562,51595,32550,33670,33203,48072,29657,17207,44149,57652,38103,1488,43382,13059,25502,18041,26522,41218,37111,29737,767,47,22606,8124,40300,47005,23933,33885,22067,13272,52607,41536,15258,7649,38580,42327,58131,27695,1520,37166,36131,25352,32856,8252,27447,30976,56886,11598,48258,22589,25522,48103,5737,53667,11469,25401,49724,27595,59320,38803,294,5769,57546,52407,14124,16742,1590,30201,45120,35547,20347,42535,5051,17895,54612,4704,15003,4668,28636,2894,55757,46301,30670,51874,8012,22452,21805,46525,1386,5792,46339,37159,11896,12622,35813,37171,11250,36962,5596,54082,8393,58792,44716,27792,37470,8436,12682,8426,15773,40091,11580,20486,4046,19443,23165,42751,38430,24017,3503,13035,5627,16465,28512,21790,14162,9989,10452,51620,38576,50728,10098,7854,51264,8181,18877,26988,20542,19728,33749,39355,15379,51328,48851,36623,56933,12904,13541,53478,55608,2410,43549,32840,31474,36941
