41597,4861
41597,27924
20019,18186
20019,12340
20019,1007
20019,33608
46390,33130
46390,1007
46390,442
46390,1640
44205,4861
44205,16318
44205,442
44205,27924
18186,44591
18186,31996
30294,16318
30294,27924
30294,7827
29727,56575
29727,33608
29727,46536
29727,27767
54552,0
54552,1640
54552,46536
54552,8408
40692,16318
40692,29302
40692,8408
40692,7827
56575,31996
56575,22346
51875,0
51875,29302
51875,8408
51875,56925
35087,29302
35087,7827
35087,44894
37367,21439
37367,27767
37367,53331
37367,33349
19012,0
19012,57943
19012,53331
19012,56925
54441,29302
54441,4736
54441,56925
54441,44894
21439,22346
21439,5005
49864,57943
49864,4736
49864,56925
35523,4736
35523,44894
4861,10303
44591,12340
49441,12340
49441,33130
49441,1007
10303,33130
10303,442
16318,19284
31996,33608
14504,1007
14504,33608
14504,1640
14504,46536
19284,442
19284,1640
19284,8408
0,22645
22346,27767
22645,46536
22645,27767
22645,53331
57943,11895
5005,33349
11895,53331
11895,33349
