47014,11653,28269,41153,20412,15686,7465,44915,7921,40350,6707,20119,58639,53194,14233,16412,29008,6517,28561,27024,2378,5267,43662,52154,54264,6574,27572,4778,14073,36910,32427,52553,12145,45725,19137,14667,30638,57869,9275,57795,34261,32829,51106,59389,24357,35650,41334,7159,57773,28840,59744,13229,53866,17605,18323,9188,45143,40993,53341,49680,25579,18149,4965,4603,14151,14893,55846,39678,47068,14199,2801,17562,7393,30891,8719,36017,922,6927,7422,9587,8539,4753,54908,53173,52960,23202,27806,10620,41990,55415,35438,16089,41965,15748,4297,172,35418,2633,21962,28618,9061,18272,15466,57227,19696,13519,16504,16761,21154,14567,59891,17488,59001,23476,58818,54991,2818,27566,25306,23907,36957,42597,47821,16025,56382,29551,21066,49255,48896,7256,26653,51437,59279,17993,35877,58194,45928,12455,49628,18891,48417,22800,24734,22391,7131,23862,55118,22555,58053,1624,50473,33375,580,35616,10952,58995,21691,27910,57016,57850,59757,39826,21519,57453,37084,30571,23926,1248,59579,8668,19973,22366,41665,11035,37559,30783,12584,11779,20797,51800,43591,30841,8954,54416,13159,22064,22546,36637,51077,27614,2698,56194,35359,53395,38374,44531,40562,43256,28924,8843,2334
47068,48417,39678,43019,16504,10620,55415,32713,19338,29226,59764,58120,8612,23926,29512,23476,24311,43951,13519,27566,19137,17014,72,56538,49017,4778,30538,13229,32414,7465,31115,39994,35877,42148,4603,27614,39035,27910,21019,36910,13274,14233,9981,1624,23072,24927,13416,41334,12763,51800,41153,56382,14199,23499,50473,580,58105,28924,38472,2801,40845,17854,2378,24901,20625,37559,16761,9587,58639,25319,6707,40660,57850,21738,7256,57773,7422,36017,22391,34791,53395,4968,49469,39826,6927,45143,15754,12145,59001,14348,54991,55879,28618,11604,32198,7921,29995,6578,3960,42597,4067,30571,43484,15850,53866,15403,57869,22977,58854,49628,21819,32548,31362,52960,45770,1469,42463,51414,39125,45176,27024,23907,44717,41665,38854,54277,48197,13455,56215,12307,30783,57382,24270,58818,41041,6517,14219,25552,35359,5836,2504,1248,22064,38520,40993,2517,48584,27895,1164,8721,15466,47014,56864,43591,47068,32829,45600,38018,34390,47426,59744,40838,35438,53341,40350,47953,52154,37986,4297,5267,58053,20797,45928,8388,11694,35507,17469,17205,15686,502,16089,40440,20387,38423,54271,57677,29410,24553,25904,14150,12468,14567,37524,7393,9601,30891,27671,10571,58194,48780,48231
4041,36957,37559,18891,7393,9219,17135,43256,27572,16025,580,16954,35650,55594,11653,11035,43662,38520,49469,9473,6707,45255,35982,15314,18918,56398,14219,21154,44915,12455,45172,35418,16513,28696,32548,53341,9188,22366,29512,14893,29637,58194,53194,13229,14348,28840,6517,37496,50473,5267,28269,13159,56421,27024,32414,34261,53335,19424,54908,15754,59001,32829,12763,29551,54884,16399,37084,16761,27614,0,52042,33907,51437,31858,16142,19137,38747,16089,41965,46853,13940,26775,9587,9981,41648,8721,27806,30955,25904,8719,42227,10952,24553,23523,30538,37986,22555,36509,25579,38018,59419,10667,3960,47821,8517,42148,4041,8954,56864,23014,17993,36575,43170,18980,56917,7131,45143,39125,4144,20797,59279,53866,16412,10571,42597,43019,51800,8668,39945,14567,30638,42884,48944,32226,5462,30783,54416,51224,22800,59654,54271,18149,834,20531,41423,45770,38423,59764,21738,10620,44208,31847,35341,1389,20412,51077,12145,59579,45600,39878,31469,11412,19973,26653,172,24642,43339,50346,2698,48149,40325,40845,8539,23907,4965,8388,30272,27671,54277,1164,14151,55730,15403,36824,23499,46777,53173,23862,20625,13519,29008,14150,38374,17562,58599,24543,35616,32198,43730,27566,19338
36509,59419,55235,4778,53194,44717,40562,25319,49957,24734,9601,2633,9219,20797,44208,35877,33375,27579,1624,29637,28840,11694,29296,57773,23523,14807,14008,14073,53395,44748,14199,28947,10667,7465,36910,35616,20705,22800,35650,57227,44496,22391,32574,22366,38423,4041,16189,30638,7159,11412,51437,48231,6578,502,40325,37018,51408,34390,36017,31469,56421,20625,35359,2504,23072,48149,21066,24927,72,44370,45329,10620,59891,32829,39678,28561,57016,41153,54416,47014,42636,58639,2334,29551,9587,39945,13284,16025,37701,49604,57885,21495,46,51294,26775,50641,9981,30783,58053,43170,48584,7131,44578,22977,43730,59654,44915,6927,16399,57677,10952,38854,9061,48896,15314,51414,42453,56917,21691,33907,55846,59001,54189,17605,36575,59757,18891,54991,40440,24553,10571,8517,36824,9428,39849,31362,36957,19589,6707,43256,8227,56398,37524,52042,45176,45725,7422,58473,43484,4965,1248,58854,28269,30408,56538,44979,13229,27806,1469,31314,14150,16142,23499,0,40993,17135,40845,4603,58995,5267,24140,57795,53173,1480,19973,29512,41648,11653,41665,51106,42597,29008,8388,834,17205,21962,52154,38472,50346,35947,55415,13455,13940,58120,59764,12307,1389,22546,3960,55118,53866
42416,56421,6927,44208,1783,922,17014,27579,45176,37524,31985,8612,36575,14807,11412,17488,43537,55730,49628,9188,24357,18980,41334,55053,47953,6517,36637,32548,22546,54840,29512,11779,24311,22293,27910,17854,48896,54189,30571,41990,7393,51106,13159,23202,7256,57850,18855,13519,52960,58854,27671,42148,2818,58120,52042,32414,28840,42453,44717,28269,2801,55415,53173,14520,13274,39878,13940,35947,27066,59764,42463,32713,11694,39994,25319,16412,57453,50219,17205,8954,50641,16954,35341,56382,14567,22977,49469,15850,56194,12584,9587,54264,32427,37701,35982,18784,14667,7595,6707,4067,48417,20531,19696,44915,57016,4968,7131,27895,34791,43019,51437,38472,32829,32574,16025,72,49017,54908,16399,29671,48149,45172,57869,35877,55879,31115,10571,39678,52912,27572,12307,11035,33907,42117,7407,15686,18918,47821,29226,8668,59757,18014,12763,35418,9275,55594,3960,11653,8719,49957,27075,43256,7159,26653,43484,50473,38018,35650,40325,24927,21495,43339,48837,40440,54277,40838,44578,42597,20797,53341,58995,40350,8517,18149,57773,30638,2334,53866,454,15403,4753,25552,53395,49476,1255,24543,41665,55846,59001,21019,13551,22800,48584,24901,29410,47426,14199,5836,15754,18891,10135
32427,37084,47953,38281,55235,54991,45172,27614,35947,24311,45770,29296,834,32198,39849,17332,41738,8388,22546,55879,39878,23499,25579,51294,7437,30841,57885,45928,1248,44531,58053,47195,35341,36957,41990,44496,35507,2801,16189,17205,22555,30891,51408,27203,14073,49017,56538,48896,29475,43170,21962,32713,22064,17135,1783,15754,44416,454,43537,42148,32574,54840,16954,29410,56917,8843,56042,5267,15691,14219,52042,56194,6707,7595,2334,2378,9219,9981,58120,30638,59389,51106,55846,18014,40660,24270,20705,14348,45725,11653,7407,57869,26653,27910,28561,24927,17014,40350,11035,35418,12584,50346,13159,23907,57016,58818,72,2698,27806,45648,41334,58854,4144,30408,30783,7131,44915,27066,4965,27075,18918,13274,42416,10571,27142,15686,54908,8719,20387,14807,48231,37496,31314,43662,13284,57677,10667,58194,32427,40562,9776,56421,35982,4041,38018,51077,1255,26775,58995,41153,30272,8689,7393,38520,57227,6578,8721,43951,15403,4297,53395,54189,57146,2633,36910,43256,8227,11604,29995,58599,32829,21495,12145,7969,24543,16513,59654,39945,28696,28947,43339,37986,54884,15314,41423,42117,7465,32548,48837,53173,30571,29743,18980,19696,55053,44370,11779,44578,54264,1389,7921
49604,9275,43256,42884,57869,22546,24140,9776,1389,13274,9601,13455,18855,43170,28924,27075,12468,22555,51408,11694,31362,43951,49628,51437,24270,29226,1783,8227,25319,55879,20625,19589,57382,16189,12145,30783,0,37084,19137,21154,14520,40660,41665,7465,56398,7131,29512,23499,32414,55846,25579,51106,55053,22667,13284,57795,40845,44416,30638,42227,53173,59744,31858,14807,59764,54944,44748,52602,39849,45648,30408,30538,55118,12307,52553,54840,16399,43019,23476,19424,4144,57885,21819,27895,45600,49017,25552,37559,40129,41648,43730,22366,580,1624,18980,46853,28696,41965,4965,9428,4603,39826,39035,27566,45928,18323,51800,14219,49604,12455,19696,18014,18891,41990,16142,44915,32548,31847,4778,53395,8668,17014,13940,47953,37524,40350,8539,29410,13551,24927,41738,36957,15314,42416,40562,55415,6707,15691,27572,35650,40325,49680,53335,57016,36910,37701,6574,24734,8721,38520,27203,45172,59891,7159,44496,2818,23907,2334,54416,24543,23926,72,45770,52503,27142,1248,120,35982,21962,35359,10952,38018,33907,16089,59757,14008,56864,8612,20797,31469,57773,16025,47426,33375,4297,30891,29008,17205,502,20705,19973,16504,7921,54271,8954,38374,23202,45176,58120,27024,25904
27142,14757,49469,7159,51224,44979,40562,8539,19973,35982,48944,53395,53866,7422,54271,56864,59279,22977,35650,57227,1389,27066,1469,27910,51106,32414,35359,19338,50219,38854,38018,11604,42416,48584,15466,18272,33907,8036,0,16189,40129,28269,28561,15749,57885,12307,16487,52912,35616,9275,10620,23202,36910,57795,14008,6517,48231,56215,55594,51800,55846,53341,2698,56917,43339,5836,49680,40838,45600,18980,30638,4041,28924,27572,41990,38520,30891,1255,55235,22366,39849,13229,7465,27579,50641,55118,36824,454,8517,27142,4603,54991,29008,30841,30357,29675,2818,16513,38472,45928,48417,13940,12584,32574,44416,18918,19137,32198,17562,15691,9587,56398,27203,29671,52602,11694,56538,14807,52154,35507,8227,14199,48896,4144,37701,44748,28696,15850,32713,21519,16412,29226,580,23523,51414,22800,12145,41665,23907,29743,12468,18149,17993,45138,2334,47426,72,47195,8388,24357,58053,15754,58995,6707,34261,57850,48780,16142,8612,44915,51294,21819,49017,44531,40440,44208,11035,42148,31469,51437,49628,17854,59654,27566,32427,24642,13416,21691,8668,29512,52960,22293,57382,25904,58473,4778,31115,43019,43730,1624,36509,27671,54908,44370,45725,8719,42597,16089,9776,54416,47953
38472,52042,43591,13229,9981,56215,24543,20119,21066,14073,51800,49469,24270,56042,42597,4965,13519,17014,45143,50641,52960,7256,18323,27579,39878,49604,43170,44496,36824,56864,21962,37018,7437,55594,17605,2633,58854,35616,3960,13940,38018,56382,44979,19424,7159,1469,27142,11412,21691,37986,29410,12307,54277,22391,14807,29551,54991,23476,12145,59001,22555,27566,34791,29637,7393,41041,7921,51408,56538,5267,38854,32829,33375,49017,19137,454,35650,47014,14667,12468,4778,37496,36017,14219,11604,4067,17854,18891,19696,8668,24357,48944,12455,35341,2517,8388,1389,18918,18784,23499,58120,24642,42636,45255,22800,29008,8539,16142,120,54416,10135,28618,53341,15754,11035,834,24927,39678,51077,16487,40845,41738,12763,25552,14199,49680,19589,45172,14893,8954,35418,43019,55053,41423,57453,44578,16761,37701,57869,43730,30891,22667,36637,11653,1480,20625,47426,31847,580,18980,59744,24553,40440,29995,27671,32414,57677,27614,32574,32548,28561,1624,43662,28947,51224,31314,29475,27806,17562,502,4041,26653,57773,29226,24311,14567,49476,14008,33907,16954,22366,21019,53395,18855,23862,45176,41990,6578,6517,52503,10667,7595,25319,8719,42884,40325,10571,13274,2504,31985,43537
45648,7465,30891,2334,41665,30272,9601,50473,41965,44717,59001,6517,28561,36509,1164,14893,57850,48584,2801,44496,57773,14073,23862,32574,58995,39994,13519,50219,27024,35341,4753,10135,28269,24357,38423,23072,18918,54908,11604,1248,19589,8388,14219,30357,56215,27572,12145,21019,30538,20625,56421,9275,45648,41334,29410,3960,49680,11694,57677,4965,40562,42416,59389,35359,17993,20119,0,31115,29743,44416,57227,16513,15466,1255,9219,23907,15686,17332,9428,27806,14151,25319,48780,37559,48149,55879,25306,42453,6707,43339,51294,48417,30783,16189,54271,22555,56917,54840,37018,35877,8227,31985,20531,13455,16487,11779,31314,36637,10620,9981,51800,21066,54416,49604,35650,9587,29995,28840,25579,38374,38472,19424,43537,23202,52960,54944,41041,55235,7131,48231,16025,38281,24311,43951,49469,43170,31362,59279,21691,18272,45725,44370,16504,35438,35418,18014,4968,18149,26775,48944,2818,8539,54264,46853,58818,45329,19973,53173,49476,8668,1480,8689,13274,53866,9473,40129,15403,38854,4067,13229,46777,45770,55415,29296,8036,45928,21519,7422,7921,10952,17135,13551,35982,48837,47195,8517,24927,16761,44915,53341,51224,31469,30955,37701,12307,40660,56864,22064,7256,13940,18891
