operation=stop
26469,56045
42778,38353
54021,19306
42778,1655
16290,29172
54921,51660
42778,42140
59173,5086
16254,47802
51436,57925
6953,26448
6953,44616
57925,33837
45187,29128
27564,1655
5528,42349
44496,2392
56045,52611
31767,51472
42778,44496
14238,42349
1988,7046
38353,45969
37658,44741
45969,16367
28552,57925
6953,20457
59173,46764
1988,37658
operation=start
26469,56045
42778,38353
54021,19306
42778,1655
16290,29172
54921,51660
42778,42140
59173,5086
16254,47802
51436,57925
6953,26448
6953,44616
57925,33837
45187,29128
27564,1655
5528,42349
44496,2392
56045,52611
31767,51472
42778,44496
14238,42349
1988,7046
38353,45969
37658,44741
45969,16367
28552,57925
6953,20457
59173,46764
1988,37658
