operation=stop
52913,38029
21873,16373
1976,29748
17356,53042
56454,22893
2136,25691
42718,14679
33864,13075
26265,185
3297,5947
29748,36587
12218,56947
17356,27796
34638,59806
19830,26547
2136,36587
9662,46538
3297,56791
34130,12945
46691,38969
58762,57072
19830,11864
32152,49946
31920,58671
56454,54190
55537,36171
38091,28628
1353,53479
5103,30612
37204,25093
4518,23027
6616,49946
1976,50719
45449,51836
30747,35048
48471,15022
2136,37204
5383,36120
38106,58278
59873,11719
40912,16467
4518,34352
42718,38205
38205,14679
51573,38969
3933,42651
49031,37325
12218,35162
58762,51481
1769,43012
41385,12727
36375,29322
43310,24118
5760,38185
34052,47785
38116,18458
11893,56742
35162,39574
42831,11419
1976,36854
25842,51559
43310,48334
56454,23994
52388,20223
31368,37374
3297,14498
37468,22746
42688,33693
42250,45655
22715,22478
29542,21479
18402,41501
56454,31334
13492,89
31368,51589
19830,48874
34939,26803
18900,16167
45234,33498
3592,39254
41080,56454
45234,56139
19135,10803
38969,31868
3297,26559
24835,18440
38116,4248
18927,38131
38091,15694
16944,32964
14678,55537
31368,37125
24375,35702
34352,24835
24835,7768
51577,53529
58762,43789
13580,21354
12794,30076
38185,9657
3297,9221
11923,2791
26134,26559
58314,27796
51082,36904
35162,45456
16675,5580
51577,19135
24489,51304
58762,31502
46337,55078
45204,30515
39280,33535
44791,50269
53857,12269
19830,38862
34052,9404
49353,38538
36587,28089
31982,3690
31920,33668
42701,53836
36587,56494
17356,39780
23514,51304
45234,6300
2791,7360
53906,32504
1596,16016
37204,19624
10187,54
12218,24835
10883,17356
17546,27315
9517,25842
28628,18369
19830,59873
41080,48153
10345,29359
53042,55194
19112,31113
4518,53089
3592,37447
3297,18020
23893,13987
12269,43012
59873,32152
39363,33374
36587,37615
10889,19323
19112,31920
37121,17062
42831,16937
34352,31368
46318,43789
48471,19993
17356,59737
2261,45921
42392,46343
13022,16467
24835,28152
55535,58114
46337,11092
5760,24978
13455,936
33850,35031
1976,14540
55296,18019
1942,38947
6204,24679
52438,46572
10289,55911
15269,20954
32368,30633
47152,14746
5760,22824
36854,43096
36714,5952
19112,12705
2974,34740
32307,21902
10932,33850
24108,7541
18560,13448
54918,37364
10972,37533
34352,23027
11923,17126
56908,18797
19112,12904
55537,21300
48653,53906
49461,46538
7308,18019
1976,2261
37204,56908
1976,37033
9748,50218
19135,59600
10286,26228
8110,19488
46337,23328
48870,45655
8451,57979
17356,40239
59873,44960
26559,36714
29748,12912
3297,31344
32809,59783
29748,48471
33047,43666
3692,39769
51577,44791
21422,57479
19830,11719
17356,42651
31920,8126
48848,24118
3297,42701
59259,27851
8110,25761
42392,24032
27796,46757
2692,12246
41074,53209
18560,16071
56454,47342
19112,17979
42651,3946
37125,10012
56383,7497
51495,26559
56908,51527
21422,26772
17356,54367
44017,15032
57892,11923
3311,53376
39545,23651
19830,29856
17546,3900
51577,17176
31920,46691
4360,59259
36587,20234
41080,2689
12172,3548
12218,41080
41080,10271
10286,20082
50196,28228
47152,14401
48848,10371
38158,17445
38473,51868
42701,53149
1976,35541
3297,51931
12218,17356
56185,6204
9420,47545
17356,25158
37125,58985
9001,30951
38158,55508
36587,28395
36854,57775
6300,21990
37121,17491
17929,10471
29748,20954
42701,44940
17356,5849
52356,27855
2692,29047
38116,11956
29748,31982
19830,15400
1596,15032
51511,22824
50719,6938
28089,10100
12218,7059
26559,48773
56383,47988
45234,13022
36854,2261
46686,37121
17356,8110
3297,53149
14824,33689
56454,54918
31982,15198
6727,44791
13580,44615
24489,45449
26547,43814
38116,58687
operation=start
52913,38029
21873,16373
1976,29748
17356,53042
56454,22893
2136,25691
42718,14679
33864,13075
26265,185
3297,5947
29748,36587
12218,56947
17356,27796
34638,59806
19830,26547
2136,36587
9662,46538
3297,56791
34130,12945
46691,38969
58762,57072
19830,11864
32152,49946
31920,58671
56454,54190
55537,36171
38091,28628
1353,53479
5103,30612
37204,25093
4518,23027
6616,49946
1976,50719
45449,51836
30747,35048
48471,15022
2136,37204
5383,36120
38106,58278
59873,11719
40912,16467
4518,34352
42718,38205
38205,14679
51573,38969
3933,42651
49031,37325
12218,35162
58762,51481
1769,43012
41385,12727
36375,29322
43310,24118
5760,38185
34052,47785
38116,18458
11893,56742
35162,39574
42831,11419
1976,36854
25842,51559
43310,48334
56454,23994
52388,20223
31368,37374
3297,14498
37468,22746
42688,33693
42250,45655
22715,22478
29542,21479
18402,41501
56454,31334
13492,89
31368,51589
19830,48874
34939,26803
18900,16167
45234,33498
3592,39254
41080,56454
45234,56139
19135,10803
38969,31868
3297,26559
24835,18440
38116,4248
18927,38131
38091,15694
16944,32964
14678,55537
31368,37125
24375,35702
34352,24835
24835,7768
51577,53529
58762,43789
13580,21354
12794,30076
38185,9657
3297,9221
11923,2791
26134,26559
58314,27796
51082,36904
35162,45456
16675,5580
51577,19135
24489,51304
58762,31502
46337,55078
45204,30515
39280,33535
44791,50269
53857,12269
19830,38862
34052,9404
49353,38538
36587,28089
31982,3690
31920,33668
42701,53836
36587,56494
17356,39780
23514,51304
45234,6300
2791,7360
53906,32504
1596,16016
37204,19624
10187,54
12218,24835
10883,17356
17546,27315
9517,25842
28628,18369
19830,59873
41080,48153
10345,29359
53042,55194
19112,31113
4518,53089
3592,37447
3297,18020
23893,13987
12269,43012
59873,32152
39363,33374
36587,37615
10889,19323
19112,31920
37121,17062
42831,16937
34352,31368
46318,43789
48471,19993
17356,59737
2261,45921
42392,46343
13022,16467
24835,28152
55535,58114
46337,11092
5760,24978
13455,936
33850,35031
1976,14540
55296,18019
1942,38947
6204,24679
52438,46572
10289,55911
15269,20954
32368,30633
47152,14746
5760,22824
36854,43096
36714,5952
19112,12705
2974,34740
32307,21902
10932,33850
24108,7541
18560,13448
54918,37364
10972,37533
34352,23027
11923,17126
56908,18797
19112,12904
55537,21300
48653,53906
49461,46538
7308,18019
1976,2261
37204,56908
1976,37033
9748,50218
19135,59600
10286,26228
8110,19488
46337,23328
48870,45655
8451,57979
17356,40239
59873,44960
26559,36714
29748,12912
3297,31344
32809,59783
29748,48471
33047,43666
3692,39769
51577,44791
21422,57479
19830,11719
17356,42651
31920,8126
48848,24118
3297,42701
59259,27851
8110,25761
42392,24032
27796,46757
2692,12246
41074,53209
18560,16071
56454,47342
19112,17979
42651,3946
37125,10012
56383,7497
51495,26559
56908,51527
21422,26772
17356,54367
44017,15032
57892,11923
3311,53376
39545,23651
19830,29856
17546,3900
51577,17176
31920,46691
4360,59259
36587,20234
41080,2689
12172,3548
12218,41080
41080,10271
10286,20082
50196,28228
47152,14401
48848,10371
38158,17445
38473,51868
42701,53149
1976,35541
3297,51931
12218,17356
56185,6204
9420,47545
17356,25158
37125,58985
9001,30951
38158,55508
36587,28395
36854,57775
6300,21990
37121,17491
17929,10471
29748,20954
42701,44940
17356,5849
52356,27855
2692,29047
38116,11956
29748,31982
19830,15400
1596,15032
51511,22824
50719,6938
28089,10100
12218,7059
26559,48773
56383,47988
45234,13022
36854,2261
46686,37121
17356,8110
3297,53149
14824,33689
56454,54918
31982,15198
6727,44791
13580,44615
24489,45449
26547,43814
38116,58687
